==867== Memcheck, a memory error detector
==867== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==867== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==867== Command: RunCollatz.c++.app
171506 597695 470
966242 78274 525
931615 952237 445
576221 902660 525
634017 375846 470
49484 650153 470
239339 523580 470
674725 190074 470
155557 957119 525
229188 643668 470
30395 816923 470
85736 726341 470
146273 480894 449
91628 219761 386
209549 956295 525
214542 290965 443
192906 203301 360
350548 926872 525
52398 264040 443
44460 250925 443
38523 426344 449
819923 22596 470
40255 722556 470
845552 377532 525
132268 830189 470
434098 853500 525
209535 472548 449
854246 202288 525
656531 380522 470
397682 621592 470
633298 808688 468
950453 225655 525
623537 403412 470
49561 929715 525
949074 404557 525
237686 559732 470
659404 755163 442
84196 593413 470
958479 772717 525
164765 400217 443
967872 498690 525
38067 171114 383
398196 551494 470
647290 973666 525
200839 605052 470
496103 276060 449
928585 200917 525
850392 887032 432
238770 364332 441
13731 108405 354
13831 969620 525
297947 67630 443
767369 594265 447
218117 631454 470
683543 476708 470
787455 497211 470
852402 150345 525
890772 219686 525
342809 650397 470
18019 578428 470
819587 250550 470
261426 546754 470
194522 432312 449
307916 98149 443
563353 337329 470
200404 960118 525
91992 447979 449
885150 699838 525
225929 83471 386
820733 800467 450
73428 39983 340
623764 768018 468
438681 451858 400
111398 34089 354
186027 904510 525
532749 850629 525
604590 665883 447
126307 3955 354
248021 179429 443
857873 17707 525
304620 500011 449
769875 696375 468
608620 789796 468
808207 229298 470
693575 231569 470
808552 983508 525
644549 934397 525
212190 846819 525
616767 451842 470
361538 173478 443
779163 306653 470
437734 757222 470
557086 636425 447
570802 384785 470
369220 222464 443
837506 457464 470
256091 895128 525
657475 808377 468
163574 796327 470
820135 267736 470
404759 476210 449
855921 853141 388
274483 168768 443
412493 875080 525
353853 651835 470
518677 45984 470
319893 843305 525
179297 650419 470
736097 755660 424
198388 799344 470
467460 709120 470
523295 213912 470
246128 268599 407
680574 389222 470
954051 296452 525
290410 336840 384
474160 680049 470
472285 595233 470
605563 688986 447
164660 237617 443
518696 315406 470
751357 6586 470
262313 36139 443
798200 338910 470
35761 965237 525
907074 650305 525
71184 662917 470
525536 991063 525
600727 854685 525
954662 46544 525
68959 11809 340
858413 850901 388
122331 354584 443
382117 875614 525
911562 782330 525
576450 248145 470
307294 858394 525
788036 366046 470
700569 369518 470
434561 461076 400
929269 376349 525
797679 10080 470
616138 837661 468
760705 254751 470
883828 477853 525
747867 805486 468
595637 246329 470
739941 39206 470
139154 462321 449
47121 343896 443
144238 163001 383
507792 749253 470
321810 368690 441
136720 718380 470
788292 768862 437
103405 127882 354
904417 94205 525
262292 939678 525
297641 251275 407
246673 766327 470
526469 930839 525
938139 12881 525
469969 131444 449
39887 261294 443
625542 280123 470
643310 216196 470
150067 85839 375
421794 532202 470
889183 349782 525
890445 567858 525
748345 214885 470
193588 286417 443
833233 753748 468
888242 627303 525
886998 526775 525
797602 340432 470
194945 457732 449
269870 476691 449
487876 591376 470
3829 209247 383
984072 76578 525
148047 506150 449
480144 491211 382
120916 600926 470
286993 716334 470
744990 332502 470
843130 681467 525
407973 200512 443
858251 901399 432
830100 105081 470
844901 849979 419
186537 536420 470
791880 726568 468
565637 298581 470
692488 625911 442
929888 595050 525
466568 290956 449
25204 479253 449
619948 44491 470
355301 630764 470
862170 827299 525
813851 741371 468
108591 874814 525
744355 615246 442
427080 497623 444
85861 874880 525
57657 887495 525
269155 790775 470
349082 994439 525
824336 677629 468
347098 203432 443
142377 56180 354
329536 764531 470
402153 667063 470
935317 523071 525
632530 40247 470
728547 595233 447
549656 506549 470
786979 188864 470
398707 301944 441
124878 810611 470
10193 497063 449
432167 303062 449
662537 721955 442
571548 565507 377
622144 239837 470
941192 690941 525
586398 919434 525
503932 923768 525
638843 815368 468
66515 123961 354
393824 5692 443
86913 187699 383
827255 409978 470
709137 537113 452
386414 459894 449
838511 738399 525
371032 974681 525
65580 661943 470
52206 473101 449
780657 170321 470
357299 344845 441
47325 354501 443
268133 952629 525
814989 296208 470
784298 321081 470
841060 271828 525
895861 323322 525
678739 955321 525
108219 907561 525
537632 649949 452
69360 590791 470
487642 183306 449
837137 652440 468
732309 784346 468
43077 848214 525
812310 976488 525
571369 582246 390
475974 35800 449
934208 332069 525
481477 215232 449
407116 294639 441
412919 950616 525
82747 815148 470
786189 528310 468
610251 26323 470
599420 654159 447
302108 928868 525
657456 18797 470
531044 500094 470
431700 974515 525
885956 275184 525
240884 566444 470
390030 902573 525
340164 537871 470
403560 235114 441
336997 623652 470
901540 968570 476
9384 567806 470
975237 567286 525
179596 578687 470
612755 774431 468
376166 620550 470
773802 724877 468
988530 660249 525
132834 247800 443
70433 959965 525
174780 11776 383
242888 663374 470
639310 17381 470
41952 871331 525
652339 808564 468
836281 650061 468
85660 104227 341
50705 847316 525
122433 404040 443
26604 138700 354
559977 479510 470
837040 973758 525
980492 124332 525
72979 335256 443
151887 116970 375
490308 973802 525
1151 929102 525
447805 851871 525
602670 88311 470
568680 759076 447
347208 999746 525
920824 987798 476
843361 449503 525
127083 188412 383
501683 531026 470
135624 325085 443
528315 234487 470
221364 81522 386
226539 686331 470
386097 12205 443
269113 976676 525
637476 204159 470
995228 868585 476
993453 309198 525
732970 866172 525
893638 689685 525
30631 917185 525
899960 21748 525
520534 636749 452
881980 892114 401
535869 981105 525
676393 903554 525
201177 589693 470
81789 316490 443
726903 326828 470
255042 838172 525
137613 216484 386
384908 261538 441
516418 246570 470
840883 602648 525
809367 584496 468
686550 218065 470
223018 224859 324
747300 340899 470
481680 511602 426
251606 139545 443
126965 34463 354
129820 502746 449
369482 717878 470
605512 194271 470
650006 180323 470
642562 117058 470
878187 547940 525
343964 192232 443
671831 937774 525
966231 719533 525
529163 590341 452
705275 85864 470
338992 769894 470
623579 12008 470
940866 624160 525
946278 352750 525
760317 697595 424
118378 439355 449
844514 274207 525
405608 549119 470
475468 581962 470
536583 109015 470
602461 280578 470
433009 245485 449
94374 914403 525
740655 326805 470
85614 427043 449
737887 699316 424
993621 193525 525
255157 83378 443
946333 339017 525
851375 14661 525
388539 161903 443
786264 382579 470
249672 136169 443
918934 920037 432
994885 514607 525
469727 429585 444
943281 335716 525
127107 669995 470
522198 153027 470
80504 604863 470
104510 914897 525
301960 834936 470
650454 815301 468
289691 161634 443
991671 343105 525
327836 168233 443
889900 998317 476
600782 746791 447
131485 459689 449
193553 435473 449
36284 703939 470
649816 696084 442
574620 255710 470
62559 136571 354
186616 253458 443
286254 891713 525
175346 307262 443
709575 920038 525
768341 249798 470
9897 344835 443
959880 849253 476
569788 607735 434
332707 506067 449
668216 810255 468
105738 847237 525
730858 945806 525
253351 603065 470
883349 284816 525
337096 3631 443
213915 655081 470
900785 38576 525
422734 217506 449
926090 817409 525
245960 99524 443
68931 279499 443
634048 844132 525
735995 848764 525
432096 21209 449
377678 602773 470
748572 798883 468
505082 671226 470
595751 544008 452
288611 531988 470
825410 406210 470
723517 482013 470
438700 888595 525
220109 187980 386
16699 513502 470
691410 331752 470
973723 611941 525
998803 545660 525
185573 25091 383
678062 612591 447
993014 876113 476
939774 585071 525
177537 776532 470
79995 463370 449
621092 972646 525
935089 356645 525
797789 131729 470
901826 770494 525
123103 239408 443
144391 182465 383
820243 983613 525
739694 157344 470
202490 419159 449
658771 333999 470
146061 478296 449
269558 622723 470
854852 857973 388
53935 42657 340
965952 867233 476
570994 908335 525
28393 204444 383
127632 556899 470
182108 76362 383
851307 901091 432
510584 342203 449
119964 144912 375
938820 946698 383
640828 692166 442
631040 173382 470
703060 19883 470
400374 716416 470
958195 422519 525
557734 68002 470
376319 49023 443
778046 985477 525
630362 200780 470
577331 104759 470
135505 312463 443
131476 705542 470
788351 770982 437
209782 741914 470
463184 591070 470
697356 826753 468
555590 468983 470
954074 601170 525
998481 27161 525
742996 653288 442
51911 263400 443
827933 169420 470
444053 776762 470
233134 926366 525
360428 139274 443
194179 344293 443
168781 680785 470
823003 251244 470
444633 749335 470
32339 82783 351
919515 791492 525
819465 261626 470
881030 878345 357
759270 602381 447
175045 604089 470
694956 107671 470
58248 701607 470
126378 231020 443
213861 439548 449
411680 930341 525
963491 450693 525
492012 644825 470
507486 343732 449
981331 390039 525
518583 256258 470
429300 341137 449
652363 658013 429
859492 74216 525
741348 133249 470
884495 940958 476
116265 838761 525
726895 430876 470
194562 112598 383
952681 699467 525
17561 168460 383
441298 669400 470
903227 766742 525
757475 267849 470
450574 743625 470
69339 278334 443
197287 502705 449
946170 618212 525
140836 740365 470
610942 957465 525
651756 927543 525
317778 275698 389
514313 853843 525
723448 38899 470
805756 111234 470
540430 832618 468
740710 497512 470
413360 633544 470
564503 48661 470
295234 184974 443
66218 428866 449
904427 321039 525
202676 974538 525
692751 211873 470
120123 382042 443
514709 211045 470
706678 52379 470
271877 145869 443
346361 570096 470
25948 110715 354
263456 415105 449
288714 236150 407
899187 379949 525
42551 939435 525
845091 991585 476
292313 320280 384
894559 637364 525
467975 943742 525
341764 934550 525
839172 884820 432
320114 29859 443
984833 868677 476
510085 215318 449
722425 685486 442
422001 471994 444
267703 570767 470
191749 256599 443
453265 791478 470
622172 292268 470
149467 893903 525
194109 750740 470
66870 78553 351
929896 340166 525
619875 140981 470
529937 43154 470
165109 292042 443
618915 945767 525
726727 850886 525
145419 702454 470
55529 800052 470
210197 776781 470
827887 907250 525
707015 453619 470
389511 88627 443
343211 465503 449
968383 961048 414
724103 1541 470
785204 571933 468
879749 145151 525
580798 469544 470
916680 742644 525
675970 860570 525
471353 348628 449
735374 997248 525
981001 460824 525
466492 401013 449
112630 160020 383
217334 245299 443
507932 699336 470
549725 807535 468
959086 432563 525
215309 709319 470
140938 687964 470
44560 640258 470
275881 301956 389
306902 653950 470
495262 726595 470
78905 748641 470
919595 956514 476
880576 417124 525
996639 358373 525
971956 316823 525
609393 170436 470
217897 919684 525
106627 551307 470
641037 784804 468
527020 991073 525
582470 556706 421
862209 332934 525
335317 429059 449
823062 385052 470
58967 418293 449
42327 45422 314
260868 97061 443
870181 432409 525
603687 848580 525
245683 520254 470
935647 449221 525
695945 754715 424
474992 45086 449
456651 984592 525
89471 477655 449
212048 381188 443
476601 43316 449
950441 708098 525
361431 753855 470
846329 460230 525
353088 809602 470
542585 382655 470
212218 441572 449
201293 703212 470
917799 34799 525
993227 715643 525
781259 612666 468
736325 467109 470
912707 47000 525
261678 288105 407
569049 889545 525
27651 398483 443
26941 259936 443
882836 223871 525
360018 729658 470
18974 646379 470
89400 882991 525
199521 17617 383
295450 529680 470
94648 504558 449
754839 207307 470
256227 848986 525
655612 454969 470
590035 296784 470
588688 463123 470
162150 148613 383
929744 301550 525
82642 886953 525
852752 726090 525
360625 844674 525
111079 321968 443
934887 716947 525
442870 927893 525
625101 531294 452
778232 625976 468
878282 443762 525
579532 214331 470
942542 968742 414
301331 635875 470
595710 989240 525
139688 785754 470
786420 90787 470
732259 871646 525
340466 960422 525
262795 328985 407
506619 25250 449
629132 671160 429
724524 447086 470
263032 270087 407
24371 929104 525
865277 557159 525
251538 580351 470
936355 15108 525
679674 716973 442
475334 619595 470
163189 189717 365
878204 798512 525
813914 149649 470
695985 548914 447
367832 929848 525
351687 115959 443
967578 684406 525
874385 943732 476
741135 832314 468
10219 303129 443
414019 968384 525
695703 963063 525
303928 963790 525
508906 146975 449
204574 866997 525
750689 140901 470
643260 888433 525
888529 720523 525
234709 797711 470
52533 416214 449
753444 25910 470
13111 600601 470
590449 118163 470
130103 53281 354
770126 40730 470
14230 79883 351
82369 462646 449
350570 451968 449
849133 623031 525
84720 629799 470
209401 821689 470
642098 276355 470
847118 469253 525
779649 54912 470
345872 864956 525
912802 907545 476
413218 914814 525
420384 617369 470
358859 217455 443
465815 933494 525
729117 194438 470
134354 240153 443
74659 366288 443
874504 963335 476
310601 270313 389
30501 40571 324
560669 231076 470
346568 908729 525
122855 76094 354
605488 857925 525
371390 616422 470
109365 294644 443
861583 841816 419
110568 728724 470
142851 520034 470
209963 128525 383
417844 787052 470
277615 550629 470
205925 503622 449
517708 253168 470
463356 21977 449
419903 947391 525
123087 786067 470
==867== 
==867== HEAP SUMMARY:
==867==     in use at exit: 122,880 bytes in 6 blocks
==867==   total heap usage: 176,917 allocs, 176,911 frees, 6,995,648 bytes allocated
==867== 
==867== LEAK SUMMARY:
==867==    definitely lost: 0 bytes in 0 blocks
==867==    indirectly lost: 0 bytes in 0 blocks
==867==      possibly lost: 0 bytes in 0 blocks
==867==    still reachable: 122,880 bytes in 6 blocks
==867==         suppressed: 0 bytes in 0 blocks
==867== Rerun with --leak-check=full to see details of leaked memory
==867== 
==867== For counts of detected and suppressed errors, rerun with: -v
==867== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 4 from 4)
