==15133== Memcheck, a memory error detector
==15133== Copyright (C) 2002-2009, and GNU GPL'd, by Julian Seward et al.
==15133== Using Valgrind-3.6.0.SVN-Debian and LibVEX; rerun with -h for copyright info
==15133== Command: RunCollatz.c++.app
821396 54081 509
645630 740084 504
679292 811972 504
207672 73850 383
647625 905385 525
741222 739299 393
306640 606042 470
783898 340713 509
352298 256190 441
280524 942590 525
688209 108581 509
288819 499336 449
937732 371155 525
495994 218004 449
160379 614769 470
85273 981776 525
668850 247255 509
721860 348142 509
575579 445884 470
421993 223205 449
867621 679567 525
962504 690613 525
801961 262754 509
31326 154259 375
518944 828202 509
613202 723506 509
936784 902021 476
222842 390868 443
789528 235189 509
608872 949908 525
849958 210498 525
448036 518808 470
457753 686248 509
383303 33333 443
132133 321648 443
772890 999754 525
517567 251746 470
690368 319529 509
514500 238046 470
473788 549797 470
66249 86990 351
273303 3033 443
505363 12497 449
910253 294892 525
247686 519125 470
761152 613996 509
245975 209188 443
649157 703729 442
895436 32460 525
253414 543921 470
870460 26304 525
60028 388027 443
278050 266748 407
707556 308902 509
504794 697697 509
858699 571043 525
301039 132002 443
90428 806403 509
144500 681 375
617647 908538 525
36159 895151 525
522535 282134 470
104339 171692 383
502215 516127 470
720504 755629 424
60049 590964 470
298285 636429 509
495343 576335 470
903177 202900 525
885238 407971 525
416949 260289 449
495367 717988 509
392292 585795 470
40743 53144 340
102829 658390 509
961682 655340 525
553541 569 470
453826 174232 449
172261 956042 525
690360 409117 509
228023 266761 443
81 526309 470
903190 495425 525
618996 806367 509
214677 504234 449
730690 631626 504
764524 226057 509
349614 673168 509
328205 390358 441
726312 947386 525
565100 204346 470
602726 634994 509
204916 56552 383
325578 893529 525
528946 532290 346
302647 756970 509
799051 819080 450
799631 218593 509
830857 418627 509
541312 561886 452
439214 788355 509
193512 720090 509
14412 59479 340
909610 858969 445
966189 152274 525
806355 47641 509
356620 925433 525
198987 77888 383
498338 524566 470
487770 27284 449
56856 790417 509
300606 372260 441
125849 100237 354
107205 473059 449
35217 648518 509
34945 990783 525
436873 228458 449
710873 967637 525
804289 620483 509
826607 770478 468
772757 149314 509
334471 645729 509
591100 533459 452
723618 89438 509
58025 211388 383
633074 631233 385
518157 933681 525
3493 160358 383
550270 110699 470
633417 101839 509
275569 668363 509
92622 228794 386
413173 319847 449
196431 217462 386
456682 539390 470
504292 745791 509
205057 355115 443
391521 796157 509
888574 631491 525
401947 462951 449
359231 35021 443
610537 393740 470
485054 614030 470
554098 35325 470
241081 187516 443
653516 33002 509
372231 746139 509
261796 785404 509
582338 974580 525
519218 39021 470
513970 539862 439
784812 235379 509
894977 692685 525
31536 299904 443
324176 433483 449
279207 199759 443
984857 889744 507
593499 469911 470
20127 663950 509
505236 777560 509
367818 675105 509
810563 740049 468
421244 588711 470
41805 519934 470
563291 77375 470
558955 593614 434
133589 343768 443
828993 544918 509
552805 376882 470
844822 876982 432
326717 124030 443
593093 311574 470
530126 186593 470
781486 550253 509
850543 803074 525
327814 734713 509
478179 138377 449
474762 415775 444
727088 32919 509
935710 806732 525
110294 11017 354
400346 760235 509
871137 745691 525
305153 423943 449
122573 666328 509
300925 449291 449
306710 894018 525
277217 836836 509
596963 575055 434
387090 963858 525
378130 714904 509
698571 372661 509
369633 689685 509
304789 613073 470
722604 756851 424
419805 349250 449
767868 336503 509
109485 639006 509
82195 414639 449
62949 721120 509
80967 880226 525
686763 387677 509
290596 963981 525
740865 887560 525
539036 127955 470
367770 433518 449
359211 66342 443
322532 245196 407
272379 627321 509
858270 994984 507
384172 794427 509
344234 152040 443
647283 970072 525
307398 245830 407
901063 370347 525
966950 982030 458
250573 653714 509
886059 57522 525
134047 626924 470
945082 189435 525
271232 829204 509
622954 630443 509
411898 945486 525
875640 684278 525
89159 250262 443
679262 989683 525
561041 539848 452
141723 208324 383
26272 449122 449
454154 927335 525
335821 937457 525
909365 102747 525
591171 311776 470
160269 725218 509
938701 621703 525
914653 209933 525
450907 53959 449
356728 862806 525
515797 748720 509
547084 121308 470
515334 742698 509
110991 76376 354
798898 252715 509
801052 825171 450
218189 771559 509
752506 554010 509
709016 178224 509
173109 816539 509
490000 333378 449
58109 945053 525
955081 489114 525
671338 405989 509
59426 28067 340
785147 575223 509
776787 332231 509
696532 292122 509
591281 323875 470
884850 390179 525
576590 202254 470
215350 311131 443
973813 967857 458
381494 199181 443
146081 554603 470
15720 152433 375
887982 590181 525
97487 359415 443
79296 768825 509
765404 138722 509
796892 550551 509
230297 90032 386
399134 443181 449
898506 990415 507
767057 299708 509
380595 859999 525
501962 112297 449
687483 475776 509
80154 68977 351
191309 742587 509
139932 723382 509
895021 544266 525
313563 508860 449
903682 909211 445
277685 669086 509
564285 590930 434
735990 794583 468
197314 651476 509
754116 95820 509
641892 37525 509
395528 538839 470
897525 897490 326
651136 101360 509
889618 247643 525
170337 80928 383
506582 826621 509
804310 917955 525
370888 634225 509
426815 274570 449
543437 220853 470
460008 107722 449
811783 712350 468
418657 9097 449
363827 689126 509
621269 522071 452
726651 533149 509
60910 140528 354
430639 228398 449
241888 836610 509
992393 928577 507
433890 498976 444
755199 754552 318
416931 126087 449
388777 360099 423
400657 448566 449
580952 377017 470
72641 392735 443
89368 491298 449
918184 453195 525
696776 55805 509
975266 423428 525
588954 552528 434
80308 19593 351
297278 322197 384
372555 289672 441
250774 806445 509
305000 522325 470
560997 238283 470
648412 466127 509
598382 565421 434
914693 179334 525
942439 987334 458
88421 548159 470
994985 522957 525
1354 691761 509
578762 492972 470
631541 167716 509
561852 711850 509
703662 375482 509
550399 76217 470
665154 801173 504
399015 486506 449
839851 476364 525
724790 488263 509
942491 323172 525
570037 373537 470
18859 28828 308
360871 107280 443
576987 355856 470
146590 578341 470
563970 725352 509
587665 195511 470
893069 149517 525
907361 113083 525
41351 974112 525
189300 706506 509
291638 104667 443
709364 131489 509
581032 434154 470
136104 39875 354
273679 706141 509
413412 292538 449
734969 290636 509
916170 311956 525
162844 62760 383
406649 726814 509
304465 994314 525
922326 713886 525
660183 346039 509
826969 701535 504
320152 532621 470
924393 611790 525
637289 150109 509
259631 734673 509
584264 395735 470
774548 374295 509
101877 704313 509
666833 353198 509
994949 99355 525
665155 157793 509
678468 588156 509
400960 982933 525
98823 323286 443
213171 275358 443
185677 40140 383
493245 22181 449
572761 933990 525
150323 210050 383
84100 409954 443
461075 668364 509
322042 235624 407
42659 423919 449
456289 225844 449
293469 451238 449
841551 474976 525
125383 520019 470
63133 526343 470
19304 161956 383
365981 232475 441
953666 68011 525
788967 446912 509
90192 361729 443
380902 756868 509
88131 465002 449
683174 549207 509
649718 5216 509
301183 692377 509
945487 757472 525
434573 238957 449
725062 276125 509
713933 366797 509
312496 293418 371
893141 848153 445
971726 775474 525
596980 925393 525
843485 385948 525
372305 450030 449
264029 269559 345
206898 352160 443
734562 406424 509
417719 384280 449
411641 718902 509
593010 873480 525
992726 27583 525
628789 234140 509
303708 342723 384
600938 132557 470
152493 10431 375
980710 124220 525
785905 577690 509
49613 629391 509
963638 938270 507
79421 227667 386
207829 802671 509
96180 458743 449
209095 513899 470
843024 137088 525
749154 952386 525
10569 258232 443
979969 155710 525
492373 800030 509
498433 609663 470
932587 167279 525
620094 429649 470
291499 922351 525
7339 857464 525
551742 487330 470
312086 147515 443
231349 519915 470
950186 843881 507
495011 675634 509
874133 854387 432
812722 623287 509
806773 339643 509
881519 786742 525
495354 890244 525
103124 510139 449
16259 552063 470
677418 636353 442
981712 485269 525
558705 505404 470
342733 626799 470
992734 654819 525
774315 740435 468
691087 240853 509
100669 702450 509
916487 974802 507
556837 245562 470
598089 363610 470
585205 995960 525
666704 596911 509
402557 769829 509
623403 418816 470
321892 300821 384
571522 303605 470
302443 646579 509
325361 161528 443
273378 834447 509
332700 564045 470
574882 23787 470
804899 675551 504
242589 721386 509
650353 799426 504
966948 764794 525
163036 68506 383
277107 346092 441
665417 679664 398
115921 288820 443
98480 954166 525
105994 186354 383
774123 408437 509
832933 99484 509
86317 106312 341
933931 419017 525
186709 25165 383
959156 991608 458
217069 201745 386
712995 867422 525
1171 196295 383
148569 680559 509
264801 425676 449
26652 446571 449
105340 658925 509
251743 720172 509
613091 874089 525
906527 903566 383
798878 255812 509
3050 885196 525
362124 453333 449
304213 65186 443
478499 263370 449
56794 695568 509
465115 286141 449
79342 982639 525
482437 744263 509
663198 263590 509
169939 206202 365
226513 791631 509
865128 478257 525
511804 994571 525
352346 934683 525
898138 151225 525
190495 417540 449
36421 68972 340
387226 340634 441
134158 865725 525
120356 190952 383
77645 585472 470
993446 673339 525
568111 475883 470
417603 747661 509
255825 587542 470
470216 482339 413
379174 335344 441
960596 407330 525
846267 829294 525
342013 260757 407
980519 48860 525
194650 533292 470
117832 581876 470
390279 251990 441
963953 510635 525
959295 41598 525
96107 952741 525
714937 180570 509
944976 132540 525
444584 200801 449
720083 914800 525
199492 615609 470
766496 676440 504
22939 612763 470
505735 881304 525
389873 2606 443
930164 584523 525
52251 564349 470
682751 442530 509
816339 646704 504
953165 291986 525
688302 565625 509
761079 919591 525
262547 222407 443
568484 707131 509
939561 804919 525
621931 139053 470
420528 388427 449
815494 959819 525
517543 837581 509
841123 423768 525
840187 287639 525
524643 892438 525
851988 207394 525
851320 184680 525
854098 804486 525
993018 58752 525
886463 754098 525
494695 149010 449
976505 63179 525
856142 916066 476
868098 994425 507
571472 804978 509
382853 386966 348
764797 416748 509
224547 122272 386
840516 581086 525
409912 365159 436
989877 261900 525
572553 841197 525
962932 943003 414
162035 955951 525
518107 48498 470
710049 529154 509
713861 202906 509
592334 570003 434
635325 976784 525
564428 206797 470
781763 463633 509
110115 546560 470
880381 851014 432
185185 720897 509
432100 595097 470
602408 938329 525
373349 691313 509
295879 852634 525
634316 457914 509
808585 668775 504
22765 34986 308
197930 736626 509
237892 306616 407
306629 389569 441
799752 387409 509
596366 581515 434
367395 222833 443
644428 247776 509
73847 829613 509
485026 22300 449
941062 603786 525
960629 830763 525
295100 256508 407
683397 929416 525
230775 491982 449
114544 253540 443
43320 828826 509
506518 797565 509
651794 329499 509
187134 451546 449
716908 299853 509
33062 84303 351
522686 193842 470
848432 596534 525
539807 849810 525
618834 480869 470
453596 95815 449
827984 748696 468
352324 511382 449
194465 99451 383
519716 825361 509
869343 563037 525
654187 375861 509
360602 305981 441
705360 64088 509
273879 938620 525
363941 823293 509
22924 886628 525
17135 387708 443
483162 556942 470
753870 101996 509
554163 207466 470
197811 898500 525
472515 66487 449
926234 183332 525
682290 445950 509
8693 551633 470
525339 662880 509
927494 402293 525
485213 632854 509
466382 275444 449
571475 830323 509
98738 110751 354
716951 115873 509
14811 716465 509
189168 768681 509
334813 259683 407
492499 48977 449
674535 965014 525
115464 600769 470
148346 314107 443
563072 673391 509
865740 88411 525
852623 309587 525
7057 337836 443
458793 473439 444
613281 546620 452
820114 228371 509
657371 53418 509
860596 188534 525
769883 49764 509
473567 104697 449
825800 966067 525
153674 500335 449
447433 785490 509
617457 112132 470
615949 180529 470
785523 481690 509
785292 638147 504
307629 792349 509
492335 766422 509
782140 621968 509
313043 602255 470
850339 486766 525
172025 710936 509
191653 458260 449
277052 665220 509
562957 619204 447
631287 232983 509
119540 78721 354
534826 736997 509
707205 667127 504
433878 492728 444
665169 219170 509
647227 972798 525
11520 139563 354
739221 793660 468
277883 568616 470
912267 128223 525
55382 84292 351
355511 247035 441
542553 632563 509
428608 621862 470
251768 59895 443
371198 887660 525
654968 422376 509
141009 362173 443
89503 574887 470
371254 754673 509
794057 18481 509
243823 321929 407
674396 983044 525
631942 952280 525
68012 544209 470
596855 639747 509
144854 952366 525
403134 203759 443
101281 831742 509
341973 869401 525
891638 713171 525
273413 62958 443
651899 414422 509
941484 257755 525
505661 829090 509
528780 816071 509
363923 772603 509
138000 38320 354
272000 769942 509
506952 340012 449
830504 103807 509
979759 975358 383
572525 382894 470
179117 190158 365
214636 521090 470
59560 622626 470
750614 332973 509
201937 918865 525
263748 143421 443
176620 769409 509
488863 705400 509
101832 852786 525
478004 239833 449
407458 266356 441
526127 914410 525
606368 356631 470
534569 586128 452
848341 623446 525
485374 27458 449
813605 700010 504
64901 873165 525
838989 331867 525
722490 40926 509
250732 986238 525
700699 943705 525
272000 189562 443
165457 373832 443
42348 643461 509
130017 449807 449
426169 172497 449
880569 32538 525
529128 415139 470
135018 377470 443
38585 620392 470
921280 368542 525
836754 502533 509
241707 675743 509
834400 480550 509
233021 601485 470
466788 933720 525
545190 255140 470
639634 710647 504
145325 681983 509
870461 791694 525
648142 296630 509
964191 45063 525
845520 493320 525
976554 980538 383
387142 531492 470
600930 308422 470
900034 437685 525
327308 658094 509
629780 161708 509
138644 862802 525
279545 121784 443
796522 341087 509
376925 436157 449
51735 38602 314
634492 438548 509
830296 798986 450
251530 310840 407
844049 97051 525
320512 336956 384
77589 707654 509
868448 194872 525
532428 768482 509
632557 376088 509
426576 262337 449
537797 565220 452
125139 333694 443
687005 438014 509
674782 580282 509
390523 242869 441
135236 25015 354
681417 481884 509
340353 449299 449
792724 700754 504
546350 113236 470
37710 140292 354
337242 906158 525
335164 386023 441
674641 967721 525
762111 617569 509
746410 816260 468
182790 387902 443
149955 386147 443
825916 341089 509
482781 216439 449
583958 618017 447
757806 265375 509
99901 614511 470
714674 408978 509
315265 777377 509
38566 352976 443
917669 892161 476
259134 252833 363
==15133== 
==15133== HEAP SUMMARY:
==15133==     in use at exit: 122,880 bytes in 6 blocks
==15133==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==15133== 
==15133== LEAK SUMMARY:
==15133==    definitely lost: 0 bytes in 0 blocks
==15133==    indirectly lost: 0 bytes in 0 blocks
==15133==      possibly lost: 0 bytes in 0 blocks
==15133==    still reachable: 122,880 bytes in 6 blocks
==15133==         suppressed: 0 bytes in 0 blocks
==15133== Rerun with --leak-check=full to see details of leaked memory
==15133== 
==15133== For counts of detected and suppressed errors, rerun with: -v
==15133== Use --track-origins=yes to see where uninitialised values come from
==15133== ERROR SUMMARY: 14 errors from 1 contexts (suppressed: 18 from 7)
