==9049== Memcheck, a memory error detector
==9049== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==9049== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==9049== Command: RunCollatz.c++.app
788619 207469 470
784110 863555 525
287180 46529 443
215424 21583 383
614481 799557 468
222012 803812 470
287415 932099 525
503783 764389 470
4861 154671 375
54106 404174 443
499591 557534 470
750098 71439 470
557989 908 470
640805 294962 470
342761 952062 525
448503 126781 449
6457 213805 383
518953 306369 470
477267 118783 449
753830 380656 470
86922 407318 443
930470 252164 525
65429 30055 340
152563 759542 470
593642 674176 447
445825 17700 449
762740 385574 470
99739 501472 449
34645 522261 470
500536 977931 525
731790 391400 470
244302 861817 525
638040 726134 442
686468 639042 429
579461 812003 468
497820 837639 470
983947 657983 525
332023 930366 525
938140 633948 525
352332 993083 525
271363 43037 443
316002 679177 470
916168 421487 525
897222 376501 525
502459 116739 449
185690 550080 470
586764 233835 470
915867 212120 525
286746 247036 407
462071 615491 470
599566 812999 468
466116 73159 449
247743 999250 525
139892 767387 470
710772 519079 452
371180 778280 470
980657 937602 458
597991 345668 470
71360 168149 383
6155 853464 525
477214 635008 470
714601 128999 470
156797 549722 470
533176 781932 468
690840 674194 398
143586 406882 443
485957 349310 449
743312 576079 447
741793 115479 470
866145 550604 525
94441 41840 351
111695 29632 354
199287 511972 470
465685 154134 449
224043 195266 386
670271 764179 442
279661 796865 470
535685 429965 470
519300 245268 470
618616 495648 470
162218 784726 470
929162 782487 525
355901 803483 470
421024 2671 449
608912 191954 470
648723 162786 470
374577 413066 449
107224 13711 354
953319 917869 476
870479 758930 525
358201 99593 443
21391 538852 470
119176 114436 349
673427 548032 447
71436 608567 470
126438 762747 470
320814 893752 525
942366 116028 525
209476 621074 470
60941 928758 525
492072 265385 449
893282 695810 525
830109 237312 470
528140 571658 452
957237 984281 458
571824 571407 359
819275 757697 468
381531 65596 443
15267 674553 470
677719 778984 468
745785 280151 470
478356 955536 525
242766 771358 470
352338 767729 470
72216 395431 443
789026 255725 470
686597 285163 470
5308 557049 470
957004 89864 525
762039 597849 447
271319 377491 441
592247 440583 470
182427 236713 443
106944 818919 470
115283 498101 449
628900 955170 525
574422 704746 447
263903 38843 443
558875 548192 421
929228 237988 525
3354 988415 525
47067 844511 525
581629 562190 421
877871 582366 525
795395 699302 468
948703 628540 525
499621 609541 470
949639 571077 525
551094 154515 470
543845 993129 525
409513 990200 525
40236 168572 383
675762 21088 470
530033 612711 452
947265 203642 525
164443 597018 470
577458 575813 390
289807 394940 441
13974 659578 470
55680 975374 525
359090 548375 470
352058 894385 525
668340 861988 525
145392 841501 525
323081 528687 470
199130 343227 443
639434 297786 470
533050 20517 470
610161 656393 447
259578 746924 470
819086 130315 470
78526 444032 449
6616 665846 470
482530 86755 449
380947 416234 449
431567 221933 449
455523 472355 444
259340 560043 470
521868 706395 452
906674 55821 525
24786 286710 443
849706 603996 525
525894 872551 525
431648 637893 470
436082 369416 449
505592 330279 449
775581 362437 470
823223 90470 470
775408 635113 468
789636 95226 470
744272 474888 470
776132 604520 468
360965 978648 525
904421 24138 525
995931 286196 525
788148 261196 470
465056 445179 444
328670 855144 525
544340 192583 470
701094 858116 525
862281 256519 525
445421 830988 470
14009 470016 449
494896 905207 525
862786 791174 525
851371 198747 525
439576 101066 449
143951 485816 449
975523 763153 525
319670 492831 449
121293 78440 354
920504 466585 525
819331 392816 470
239408 733909 470
15415 824795 470
444110 854774 525
270124 597262 470
898078 955950 476
319345 399470 441
363342 106064 443
286721 383371 441
251603 933391 525
14756 724209 470
489925 507145 426
748073 774518 468
43086 348574 443
783426 983933 525
96117 745318 470
112515 907178 525
626256 825520 468
995159 695124 525
79378 424545 449
423500 480368 444
482814 493797 426
718631 960031 525
558322 267575 470
301664 264827 389
646987 455435 470
406769 198016 443
228961 933885 525
728456 396041 470
315726 520006 470
691519 533829 452
352140 856623 525
205751 949882 525
697597 979049 525
570408 327673 470
889726 837638 525
426059 586217 470
380000 950694 525
899184 189958 525
340526 847036 525
757321 746682 424
100472 741901 470
654677 24501 470
469667 784052 470
919276 963785 476
93797 469803 449
977995 122516 525
558585 409098 470
655912 864211 525
395073 174090 443
292521 97882 443
99030 462064 449
399926 753717 470
477262 679041 470
769240 981444 525
45810 68732 340
114905 314255 443
708003 141831 470
878952 155472 525
417427 91380 449
795519 527941 468
519984 778002 468
309185 963863 525
372726 484046 449
301184 538061 470
850115 525628 525
578424 269801 470
597504 132097 470
696469 192781 470
836114 304314 470
276869 450135 449
392209 337651 441
369775 854859 525
811038 32452 470
873941 687393 525
687103 338973 470
162410 667269 470
655173 453100 470
657651 457487 470
938934 228631 525
816413 557019 468
54956 176572 383
979482 24898 525
905077 786064 525
28857 624699 470
527521 891611 525
27102 415048 449
665801 399897 470
173095 362424 443
127547 963949 525
792373 525431 468
821907 993509 525
220935 61794 386
734754 56190 470
986974 277714 525
460972 835951 470
808649 367151 470
940798 901225 476
664282 359167 470
681854 766059 442
583267 332420 470
651382 675059 429
412102 473269 444
774702 697183 468
298872 440881 449
591785 524710 452
838614 112570 525
209001 983673 525
361601 230661 441
522187 378542 470
771082 42980 470
35741 687020 470
739751 514762 452
748248 128390 470
75203 379551 443
153588 681375 470
461207 972667 525
87086 761827 470
112272 144610 375
368117 979201 525
567015 453410 470
24274 215310 383
462957 872612 525
140314 58018 354
399027 924705 525
710051 669159 442
665214 717732 442
984281 812398 525
894504 868091 432
469985 582354 470
968128 259471 525
2356 628737 470
655237 398049 470
11011 1399 268
555415 888598 525
581935 9062 470
455972 899767 525
435217 713595 470
852023 92291 525
399920 809382 470
506004 466081 426
740233 205511 470
516055 589402 452
221091 957074 525
387519 186510 443
541124 626412 452
739884 950469 525
136274 987901 525
184724 486777 449
766454 58371 470
416205 257548 449
768437 748858 468
377734 185157 443
17366 530518 470
387006 278589 441
833834 969744 525
347313 208292 443
589795 909915 525
675065 492032 470
418105 773558 470
138249 529273 470
614694 367252 470
223217 585430 470
775931 913330 525
72067 921347 525
494572 39155 449
205679 337337 443
249304 17104 443
358433 534639 470
750886 253049 470
369437 128015 443
849722 392521 525
529957 32205 470
657016 131064 470
761106 405815 470
952143 301666 525
961742 296632 525
618350 290132 470
991193 547559 525
183895 233153 443
982959 548662 525
603192 606092 372
325033 933278 525
838546 98183 525
332763 572531 470
624231 22392 470
844201 837690 525
677702 954807 525
577473 962288 525
637465 742849 442
475943 623392 470
198994 782087 470
51966 838577 525
886217 379616 525
199076 40050 383
545429 638254 452
439141 963663 525
695811 206948 470
102493 537463 470
297810 435553 449
460886 682992 470
643930 906045 525
521404 708464 452
70544 979283 525
779919 577592 468
604426 218023 470
415766 90303 449
928414 910639 476
920489 840883 476
465207 715079 470
179090 909456 525
110278 2755 354
218853 166599 386
891990 348037 525
236627 223078 443
633328 704781 442
627869 766734 442
889090 44102 525
414435 925771 525
974773 257720 525
407554 53782 443
737966 156880 470
429348 307412 449
428506 984353 525
193883 164680 365
396804 803053 470
508869 94359 449
13482 23837 282
351933 728060 470
759074 761536 380
336472 933969 525
871628 126427 525
762476 538970 452
79071 511274 449
853374 642125 525
495988 861246 525
934377 522689 525
23459 542428 470
726460 837343 468
155399 518384 470
39922 757063 470
832038 600202 468
318598 716652 470
854108 505789 525
315868 621950 470
248443 438654 449
847112 563107 525
707330 662333 442
420336 995268 525
422727 823387 470
464973 594404 470
499032 167068 449
309833 423625 449
397979 159701 443
819081 96863 470
823580 226666 470
18699 155026 375
184149 224618 386
634613 753731 442
757923 522783 452
910175 42333 525
932999 50263 525
373329 708230 470
219554 811555 470
803528 257345 470
363613 402369 436
814729 649671 468
703535 24200 470
191484 747574 470
849424 808751 525
791930 460277 470
51953 423131 449
124683 672306 470
141204 220267 386
554645 910758 525
843013 529011 525
229391 647574 470
53685 837334 470
732928 22354 470
29130 903864 525
913317 369126 525
641342 843876 525
721609 352824 470
722244 100681 470
527072 353097 470
46029 524457 470
851418 931085 476
672312 190382 470
480136 114307 449
919360 392231 525
323666 457332 449
481579 65022 449
127519 907806 525
532816 493904 470
949848 854191 476
734558 54528 470
43240 317973 443
453043 137323 449
792882 628980 468
560168 515289 452
165653 143342 383
148055 6153 375
499993 333053 449
279486 651911 470
834980 928824 525
259170 637763 470
464563 410427 444
989301 923658 476
835790 760712 468
337832 701746 470
753865 670935 442
7918 984625 525
342052 125283 443
964986 117855 525
981398 34511 525
665721 914142 525
414154 982933 525
947175 179628 525
662539 239078 470
804374 920124 525
178222 782429 470
895287 450994 525
114892 876968 525
860689 486548 525
896092 372881 525
57340 179696 383
407206 226110 443
869377 163906 525
84350 42527 351
969696 706728 525
742867 729171 424
220497 912631 525
134583 131584 331
255608 76957 443
728373 512201 452
436256 226674 449
840016 92605 525
853661 740277 525
884431 158614 525
632305 801909 468
476434 544654 470
172389 742333 470
529109 394512 470
514038 651140 452
701909 578815 447
402357 533737 470
53002 965990 525
695381 153612 470
626955 703042 442
71746 579585 470
68159 364076 443
274081 176526 443
345151 192044 443
965924 111399 525
445982 485451 444
325987 650378 470
811908 296934 470
939171 733874 525
185045 157531 370
517859 741302 452
68957 474434 449
88400 232726 443
398689 266704 441
7708 817721 470
357552 986576 525
556914 901984 525
399865 551617 470
703500 528508 452
822248 247867 470
727350 786858 468
316692 518262 470
879841 961397 476
134090 74881 354
814714 905129 525
976105 446291 525
628180 989636 525
934418 974091 458
204892 151945 383
387921 373889 423
64387 186321 383
712029 754757 424
35239 979829 525
697384 290148 470
835446 210025 470
366821 285726 441
885444 557193 525
415643 513949 470
408765 919012 525
519660 439366 470
629655 669006 429
37735 607594 470
677073 572738 447
53746 71197 335
296878 988737 525
932495 736001 525
7315 36053 324
856201 501907 525
607329 671295 447
153861 3577 375
916671 703089 525
757045 551942 447
256466 539272 470
731596 282699 470
328378 301106 384
24675 50691 324
44234 752330 470
973695 706175 525
74298 267652 443
985513 498807 525
461874 424041 444
371013 1077 443
624876 68410 470
592499 292467 470
719822 345155 470
598121 740493 447
117162 608861 470
533900 739691 452
355290 353358 379
747190 485202 470
448511 503128 444
704021 767369 424
597890 929727 525
430707 395346 449
696256 834962 468
681396 581904 447
943755 450096 525
601976 261107 470
444367 819223 470
281755 932646 525
883757 998688 476
606824 193818 470
432772 821378 470
843520 647430 525
814569 890485 525
174391 25919 383
465265 336916 449
376737 935079 525
465990 682218 470
698130 362258 470
312772 267391 389
973651 96104 525
763806 297820 470
178758 121452 383
705059 816503 468
303988 333504 384
390086 590712 470
280659 961962 525
946070 10143 525
498968 409119 449
672176 283976 470
138153 118950 344
583490 380904 470
926339 312743 525
574939 890634 525
826461 856312 525
288941 768169 470
319950 862367 525
810834 772950 468
189315 646279 470
222930 776236 470
594918 7349 470
175412 15106 383
193159 89726 383
996371 565166 525
878676 863636 432
647001 801998 468
617481 44693 470
294192 821344 470
391612 25368 443
236264 673502 470
869625 51848 525
236702 188757 443
359763 464629 449
170137 256701 443
519639 95689 470
647863 28615 470
743818 834712 468
890383 898509 370
146165 698588 470
124396 539294 470
589471 182743 470
446889 502697 444
175486 221624 386
970169 618809 525
264166 556999 470
151444 958492 525
339240 42838 443
959848 379105 525
44385 564746 470
958114 318757 525
304608 701858 470
56678 984888 525
787381 837338 468
288892 103024 443
325716 970768 525
997440 642761 525
62113 973239 525
932438 626875 525
88660 431763 449
279896 740935 470
382441 222926 443
644155 858637 525
19797 976826 525
22738 707412 470
875818 551989 525
188088 381366 443
898321 514912 525
382644 383623 330
157675 821790 470
875245 629977 525
583748 694571 447
517970 820796 468
834850 187561 470
341507 608304 470
189985 176659 365
105832 171115 383
910416 398228 525
259522 328276 407
952876 55197 525
650120 820481 468
552992 319795 470
351118 792901 470
774286 319617 470
334886 298075 384
513918 737803 452
200866 840094 525
935717 887828 476
790277 244233 470
311966 667506 470
925701 19663 525
971297 884568 476
337968 983252 525
919695 959551 476
609928 546689 434
134245 540951 470
969125 789942 525
449942 135465 449
107782 361357 443
943272 440863 525
616925 290526 470
78830 489032 449
500352 668102 470
374973 688281 470
994054 456559 525
40187 188951 383
43916 83469 351
635382 502777 470
63874 547214 470
128963 324594 443
129030 875716 525
289161 209436 443
12013 753310 470
383050 55417 443
194250 169651 365
145271 835651 470
701284 954042 525
557493 831713 468
333892 769045 470
812591 643157 468
992962 195910 525
907242 611729 525
566748 523889 452
115999 781475 470
463662 667013 470
699210 924737 525
327978 481180 449
793880 822890 468
443790 714618 470
4690 912791 525
593149 428254 470
164791 361140 443
575219 726819 447
969876 586323 525
678915 706381 442
494251 34000 449
126315 726137 470
354568 849919 525
776784 128728 470
923357 510555 525
440862 862817 525
==9049== 
==9049== HEAP SUMMARY:
==9049==     in use at exit: 122,880 bytes in 6 blocks
==9049==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==9049== 
==9049== LEAK SUMMARY:
==9049==    definitely lost: 0 bytes in 0 blocks
==9049==    indirectly lost: 0 bytes in 0 blocks
==9049==      possibly lost: 0 bytes in 0 blocks
==9049==    still reachable: 122,880 bytes in 6 blocks
==9049==         suppressed: 0 bytes in 0 blocks
==9049== Rerun with --leak-check=full to see details of leaked memory
==9049== 
==9049== For counts of detected and suppressed errors, rerun with: -v
==9049== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 17 from 6)
