==18610== Memcheck, a memory error detector
==18610== Copyright (C) 2002-2011, and GNU GPL'd, by Julian Seward et al.
==18610== Using Valgrind-3.7.0 and LibVEX; rerun with -h for copyright info
==18610== Command: ./RunCollatz.c++.app
45544 680676 509
676590 707657 504
960464 64231 525
15618 101506 351
27777 138378 354
754513 864481 525
595217 288216 470
148545 745193 509
818253 55325 509
986591 504551 525
476876 457235 444
913643 755610 525
56831 674516 509
960048 28311 525
830646 980708 525
518806 809151 509
308355 88420 443
98491 744321 509
436224 396689 449
371611 705964 509
257738 667142 509
372754 908289 525
312294 842418 525
930570 426935 525
836168 959150 525
523068 15658 470
552683 908374 525
391928 595918 470
70065 633108 509
793886 967024 525
932716 368073 525
935577 62556 525
611572 136379 470
433742 59826 449
599113 581028 434
660054 927470 525
862400 315348 525
84330 225983 386
364931 518061 470
541296 511163 470
632218 600488 509
629900 614081 509
268001 275884 407
95192 318514 443
290312 946794 525
925079 359118 525
49650 142367 354
229443 60245 386
46050 662898 509
302680 329657 384
83835 338714 443
865649 934331 476
907094 769161 525
980348 596707 525
423512 410137 387
992211 73874 525
988627 436966 525
258282 35657 443
76064 640282 509
603743 745829 509
51798 141870 354
854289 604845 525
447606 845736 525
849107 927679 476
592286 295253 470
268284 586652 470
45548 235026 443
886817 93565 525
52172 826891 509
135502 275797 443
691633 66756 509
73616 890614 525
100369 583551 470
885078 69125 525
22367 61615 340
943367 751791 525
69013 125358 354
292528 693422 509
946110 70995 525
176608 877601 525
456020 202637 449
356230 599925 470
799922 841500 525
372690 919872 525
630056 785156 504
489537 175106 449
152924 465339 449
514255 509116 470
838658 939663 476
758394 346813 509
913955 83587 525
468429 204572 449
84736 590389 470
346826 310387 441
649150 589686 509
145909 305720 443
342914 953736 525
964963 449508 525
124303 110158 349
135246 377997 443
83544 43078 351
675223 790790 504
229930 360174 443
870933 18383 525
339634 815258 509
652427 431135 509
962282 406824 525
8631 613750 470
954662 486283 525
342146 70734 443
687250 769408 504
50335 195585 383
562356 447849 470
979151 561725 525
372850 83667 443
524598 850413 525
558381 702757 509
836256 640290 504
562526 284362 470
128857 934182 525
831706 833900 388
904688 275186 525
872806 177756 525
582212 480880 470
634504 632938 354
307042 555960 470
233301 125357 443
259397 217303 443
303251 102806 443
449710 685927 509
222702 577431 470
313867 54754 443
256002 953089 525
535137 161282 470
105081 799435 509
477493 831623 509
48062 647874 509
156642 708812 509
423196 190895 449
416248 353382 449
37572 737188 509
160702 196346 365
472637 54961 449
405196 942778 525
372952 703178 509
986998 143704 525
499372 886396 525
836467 803685 450
561047 704848 509
412379 65698 449
801402 543772 509
578175 795400 509
305742 851775 525
222457 449084 449
350274 881286 525
762374 592212 509
87461 429512 449
583217 549387 421
486135 774926 509
453310 19204 449
469249 571357 470
876562 847 525
155643 632927 509
842953 440770 525
244156 214660 443
691054 831550 504
92769 88766 333
819938 230810 509
722303 410971 509
950769 768248 525
647884 519221 509
121756 629076 509
498650 430486 444
936882 371977 525
950390 625090 525
497340 767236 509
886486 38776 525
149098 769307 509
610220 723362 509
956407 238697 525
3222 419775 449
117087 89062 354
195816 354823 443
930831 883810 476
140558 443810 449
915944 951950 507
41456 562361 470
798626 737006 468
516538 559954 452
917378 433134 525
105854 609450 470
989694 548403 525
531454 735311 509
4759 726662 509
888901 306684 525
367458 198635 443
826595 573481 509
619640 903961 525
9928 102350 351
784814 352392 509
564749 879814 525
397256 734198 509
609833 309583 470
552100 295191 470
723742 802004 468
62477 482038 449
407936 906773 525
544340 52064 470
265902 957775 525
189946 895868 525
267797 349635 441
452273 489777 444
734522 463530 509
89241 188730 383
547866 111818 470
936891 701774 525
647473 168655 509
192422 963297 525
154777 493049 449
267946 466847 449
61208 27988 340
472463 11467 449
472837 940939 525
585735 627865 509
618798 758991 509
55604 127220 354
611873 285979 470
629870 75805 509
236078 456347 449
676360 380146 509
934065 256837 525
538398 140761 470
674602 844000 525
6247 656601 509
731959 916463 525
359403 245475 441
230922 789610 509
124956 361015 443
16103 706594 509
309288 398280 441
356134 688185 509
957122 189050 525
691082 592591 509
598580 2831 470
29385 641689 509
665679 860388 525
121172 961098 525
832994 462091 509
909528 4615 525
61807 132062 354
849553 780299 525
274320 27207 443
392080 134878 443
831155 282994 509
657863 716551 504
544816 685655 509
975855 705895 525
379748 800390 509
990764 113892 525
463958 120857 449
418398 724458 509
925346 299286 525
739751 814952 468
462559 783294 509
827793 400740 509
399030 345206 441
390052 785579 509
974167 741263 525
497608 432420 444
159610 74016 383
478234 856639 525
7779 355829 443
817710 416225 509
102263 450642 449
329976 420404 449
594277 692192 509
973192 54797 525
17117 606744 470
405538 780753 509
747454 816928 468
16417 71469 340
373953 182066 443
390183 200084 443
358456 686256 509
497436 272153 449
720205 678779 504
783561 884094 525
771805 806415 468
739016 819243 468
128251 835139 509
416562 560431 470
738896 230425 509
436420 760203 509
642223 484336 509
810211 392114 509
27781 82464 351
395845 466006 449
132682 611351 470
184904 758860 509
765116 81096 509
700381 566590 509
999644 328837 525
568177 527462 452
112979 303399 443
619701 976020 525
18852 413150 449
39896 777338 509
275152 647322 509
569221 669029 509
737424 175830 509
105814 821643 509
973342 949415 458
138436 643664 509
990953 270213 525
320658 798391 509
716951 456739 509
821354 972619 525
49134 927771 525
888329 531215 525
325882 256729 407
119205 826590 509
380075 449398 449
914365 747758 525
494162 644695 509
748315 261071 509
546122 441812 470
232449 154737 443
808234 638460 504
805726 146603 509
395407 766026 509
647963 156512 509
565120 379156 470
25857 477646 449
350734 521405 470
681475 777110 504
516599 706973 509
889553 917552 476
538163 468801 470
361335 129826 443
443326 479027 444
112452 549482 470
619227 231839 470
724817 86595 509
644516 656729 385
85742 427431 449
139366 214008 383
478932 192621 449
802393 190697 509
515794 841183 525
120787 326903 443
729698 81584 509
753280 818472 468
597024 752149 509
304232 230050 443
404897 752495 509
128948 608347 470
649961 314396 509
385574 469183 449
136134 682965 509
555290 830050 509
418142 769971 509
905317 527054 525
816445 873972 525
462319 609002 470
220973 142670 386
934301 84174 525
653606 564229 509
797240 932961 525
937215 691104 525
470295 927716 525
588571 576650 434
66442 404730 443
105249 737684 509
252174 251261 288
268236 216760 443
835772 628765 504
243084 744948 509
804291 852047 525
230896 983033 525
77660 443357 449
844669 662433 525
724266 780912 468
151113 85567 375
501087 142515 449
696585 893166 525
321815 385732 441
610930 324433 470
89673 587845 470
877405 272729 525
384310 798739 509
64811 50294 340
50959 891201 525
588107 573418 434
410565 36629 449
624894 773042 509
397739 900278 525
27148 794359 509
28070 618723 470
190895 950902 525
363523 789960 509
378161 977707 525
762212 451136 509
562089 310954 470
230655 569639 470
183073 942363 525
412034 533303 470
990349 534314 525
901946 83742 525
134205 912008 525
615106 771729 509
216005 167745 373
334224 979366 525
330654 459633 449
832750 392500 509
937687 704037 525
530311 605996 452
298783 276120 389
133818 72439 354
987954 412699 525
661237 790256 504
730735 519316 509
691189 97093 509
200535 191873 360
770709 708548 468
364514 564518 470
632842 96267 509
360755 148863 443
142239 915562 525
190590 271979 443
812024 215420 509
872955 684269 525
83704 939574 525
984587 991314 427
261606 60276 443
238762 749810 509
121293 972749 525
970962 699666 525
971444 601080 525
207127 932190 525
556506 461298 470
908330 155881 525
332057 918362 525
145633 600322 470
15044 877962 525
452474 289358 449
121035 951477 525
201136 92510 383
631824 197832 509
768695 828735 468
710544 623899 509
90513 933563 525
247178 663252 509
738578 669712 504
433016 248833 449
382696 602874 470
910702 494290 525
529683 99588 470
927769 814688 525
555548 147157 470
656642 942115 525
245709 20064 443
676885 432492 509
624147 87854 470
703651 729166 504
95188 98593 297
991843 644550 525
978206 315788 525
887061 572815 525
714282 109850 509
24459 574170 470
568283 88104 470
454800 744132 509
5529 920230 525
636693 723914 504
248521 633509 509
469465 678860 509
366379 911560 525
654258 585563 509
528437 226177 470
888104 767178 525
348013 731060 509
350048 893611 525
286010 943709 525
639577 556695 509
755053 225307 509
655099 882322 525
773741 967205 525
845739 46489 525
125270 842848 525
827404 432552 509
864005 818959 525
383078 903403 525
929181 708723 525
197237 265945 443
574366 728469 509
395774 356189 436
212786 449137 449
599480 296023 470
573859 590010 434
170180 705959 509
210645 637710 509
420826 690778 509
448560 101292 449
623809 922473 525
5543 53306 340
531008 325162 470
416832 863701 525
867967 758020 525
668858 493857 509
897535 82382 525
58504 738549 509
656427 996222 525
214753 818923 509
841134 997029 507
439881 655415 509
551817 891270 525
491949 147293 449
254035 431848 449
858847 335077 525
596687 385554 470
397004 253175 441
306466 817793 509
138425 671920 509
972435 271256 525
860985 101437 525
864967 1986 525
686000 116227 509
244483 938259 525
805516 270350 509
872965 317751 525
779612 915773 525
994365 682621 525
617276 481254 470
187980 102163 383
115560 80056 354
272452 315333 389
403278 283688 441
945123 561418 525
522666 682292 509
19805 26176 282
324923 273402 389
908956 411352 525
895523 325655 525
943249 854515 507
292704 592778 470
263500 583055 470
119592 760644 509
522475 834462 509
299745 302917 371
387594 784127 509
559392 685377 509
720096 845680 525
621934 421951 470
714870 891841 525
273163 505385 449
585954 278355 470
850411 310415 525
995886 552904 525
383071 350531 423
71801 276032 443
157701 791521 509
795465 967528 525
559520 151982 470
795856 389967 509
733105 94920 509
185651 835316 509
736358 960480 525
18026 151448 375
588813 713013 509
605517 889396 525
715362 683880 504
226908 816717 509
53825 937850 525
289907 742454 509
875102 443416 525
924619 26172 525
702165 264992 509
35177 782720 509
165352 319902 443
728137 803539 468
60879 179601 383
217896 686371 509
585489 244934 470
978198 630848 525
333415 599461 470
48352 978001 525
169619 641504 509
998066 881133 507
737243 546569 509
410763 548098 470
240718 952775 525
820506 209081 509
822098 86882 509
673014 415054 509
991500 597123 525
681680 396269 509
508145 543935 470
495438 356387 449
498882 843783 525
224659 611228 470
660648 306604 509
736528 189549 509
363529 475519 449
261158 224582 443
374477 194085 443
230993 35139 443
685180 237005 509
940188 668605 525
125263 721971 509
993792 106418 525
543113 106225 470
742918 497739 509
155465 664716 509
670954 126001 509
95088 896189 525
403151 907865 525
456295 933484 525
585489 144155 470
599346 717181 509
191516 323843 443
22888 492318 449
935141 53665 525
66893 507088 449
222525 77881 386
823060 997538 525
838315 761654 525
155995 333541 443
367721 229542 443
771868 425828 509
102560 855983 525
282954 553537 470
437195 501040 444
652494 555953 509
966424 599134 525
58915 696647 509
92800 320080 443
298076 770568 509
493652 734762 509
610031 800474 509
410754 255555 449
392150 32900 443
334844 343693 366
750027 777516 468
575905 569225 377
609447 262188 470
315834 410573 449
144561 235105 443
134448 254732 443
625054 604199 447
715973 475253 509
16862 279961 443
570754 984666 525
310297 571074 470
108750 210788 383
469770 913305 525
975969 955181 458
796234 705287 468
627949 46752 509
254235 278741 407
121240 892778 525
974328 647480 525
906427 273897 525
185249 20373 383
90377 280392 443
373328 95461 443
643474 279701 509
860465 369250 525
925186 529152 525
400590 679793 509
138569 519527 470
996731 23991 525
651836 531508 509
306141 497623 449
784159 101815 509
238851 970154 525
535108 55371 470
19310 357926 443
205904 202748 355
439905 619702 470
656549 865977 525
445300 79620 449
838196 823494 525
507478 823042 509
18060 909059 525
623564 150085 470
635193 862888 525
714437 7327 509
990281 755219 525
193722 980420 525
597264 700616 509
745032 56206 509
255509 102325 443
569292 94179 470
41267 628416 509
2067 497863 449
836802 717170 468
911716 162293 525
782574 105473 509
172229 260230 443
16746 913023 525
896439 57406 525
550883 459140 470
304389 752313 509
553281 817611 509
39451 440706 449
803500 532792 509
949150 804529 525
159139 973944 525
719623 795923 468
821685 481263 509
855526 543821 525
588 485406 449
793249 957899 525
894002 549926 525
54988 596120 470
151464 136146 375
734114 923178 525
376597 80054 443
544789 503964 470
144053 91368 375
891123 649266 525
367303 626575 470
161363 798885 509
164145 964231 525
369753 744844 509
828769 697604 504
659009 89233 509
719574 68113 509
526055 524165 408
763050 636192 504
220307 683651 509
96502 860768 525
301784 871599 525
27387 797805 509
153983 860091 525
90581 882673 525
938324 552867 525
913657 976142 507
284346 510478 449
310018 982613 525
473632 237415 449
418799 463153 444
805526 981684 525
16733 695030 509
426476 848725 525
588928 719759 509
88281 158009 383
396223 810100 509
797765 384605 509
201505 495513 449
944614 140380 525
552837 827313 509
438712 618665 470
591663 862961 525
250318 670114 509
759856 772920 468
133982 91970 354
742508 788500 468
54237 256905 443
308173 270525 389
304739 59814 443
645399 217431 509
707184 294485 509
825839 630954 504
523260 676137 509
380268 436827 449
494824 231600 449
532601 994641 525
43023 950555 525
190542 754972 509
353695 104623 443
194202 116542 383
648845 798674 504
904677 490741 525
157105 669843 509
883872 744698 525
325621 617882 470
782333 33233 509
286919 680 443
556173 840006 525
224634 747449 509
267945 561499 470
741774 147700 509
179958 920998 525
478226 49760 449
823505 412671 509
224057 534356 470
232539 222330 443
618244 582435 447
505267 586354 470
694400 684553 442
9806 979527 525
737699 340068 509
908746 934244 476
182857 319505 443
395825 181552 443
90418 891262 525
706495 5300 509
357569 568138 470
922484 507175 525
71828 377793 443
828226 730471 468
998032 581220 525
48290 70124 340
641731 216752 509
271672 603746 470
366711 888495 525
952455 393488 525
734550 720234 411
623247 781843 509
724622 355035 509
208526 356018 443
917959 536373 525
173350 805048 509
634393 825051 504
148367 950495 525
286640 363382 441
130943 631790 509
728156 686861 504
590105 745865 509
236932 86336 443
970007 599069 525
256001 362142 441
789553 755386 468
753164 402053 509
946511 980094 458
871547 249172 525
451667 184702 449
171389 629086 509
27481 322567 443
810986 931907 525
798594 716179 468
944576 237682 525
179077 212358 373
806037 33602 509
94536 493850 449
459733 770013 509
790050 977381 525
246750 589147 470
55449 603401 470
139139 389860 443
22628 684897 509
452932 208683 449
796315 140433 509
723990 594448 509
363185 762623 509
281424 369097 441
552636 905716 525
==18610== 
==18610== HEAP SUMMARY:
==18610==     in use at exit: 122,880 bytes in 6 blocks
==18610==   total heap usage: 6 allocs, 0 frees, 122,880 bytes allocated
==18610== 
==18610== LEAK SUMMARY:
==18610==    definitely lost: 0 bytes in 0 blocks
==18610==    indirectly lost: 0 bytes in 0 blocks
==18610==      possibly lost: 0 bytes in 0 blocks
==18610==    still reachable: 122,880 bytes in 6 blocks
==18610==         suppressed: 0 bytes in 0 blocks
==18610== Rerun with --leak-check=full to see details of leaked memory
==18610== 
==18610== For counts of detected and suppressed errors, rerun with: -v
==18610== ERROR SUMMARY: 0 errors from 0 contexts (suppressed: 4 from 4)
